Sector,Fecha,Hora,Mp10,Mp2_5
labranza ,10/08/2019,16,24,24
pedro valdivia ,10/08/2019,16,61,57
poniente ,10/08/2019,16,12,11
pueblo nuevo ,10/08/2019,16,94,94
santa rosa ,10/08/2019,16,194,166
universidad ,10/08/2019,16,42,40
amanecer ,10/08/2019,17,166,159
centro ,10/08/2019,17,38,35
el carmen ,10/08/2019,17,84,82
labranza ,10/08/2019,17,29,29
pedro valdivia ,10/08/2019,17,133,125
poniente ,10/08/2019,17,22,21
pueblo nuevo ,10/08/2019,17,523,112
santa rosa ,10/08/2019,17,183,153
universidad ,10/08/2019,17,62,60
amanecer ,10/08/2019,18,116,112
centro ,10/08/2019,18,22,20
el carmen ,10/08/2019,18,164,159
labranza ,10/08/2019,18,52,51
pedro valdivia ,10/08/2019,18,126,118
poniente ,10/08/2019,18,39,38
santa rosa ,10/08/2019,18,148,127
universidad ,10/08/2019,18,36,34
amanecer ,10/08/2019,19,85,82
centro ,10/08/2019,19,33,31
el carmen ,10/08/2019,19,91,90
labranza ,10/08/2019,19,45,45
pedro valdivia ,10/08/2019,19,56,52
poniente ,10/08/2019,19,37,35
santa rosa ,10/08/2019,19,127,108
universidad ,10/08/2019,19,27,26
amanecer ,10/08/2019,20,150,145
centro ,10/08/2019,20,49,45
el carmen ,10/08/2019,20,85,85
labranza ,10/08/2019,20,56,56
pedro valdivia ,10/08/2019,20,120,113
poniente ,10/08/2019,20,25,24
santa rosa ,10/08/2019,20,153,133
universidad ,10/08/2019,20,44,42
amanecer ,10/08/2019,21,204,194
centro ,10/08/2019,21,81,76
el carmen ,10/08/2019,21,193,191
labranza ,10/08/2019,21,135,134
pedro valdivia ,10/08/2019,21,216,202
poniente ,10/08/2019,21,83,81
santa rosa ,10/08/2019,21,203,172
universidad ,10/08/2019,21,109,107
amanecer ,10/08/2019,22,114,113
centro ,10/08/2019,22,33,31
el carmen ,10/08/2019,22,156,155
labranza ,10/08/2019,22,91,90
pedro valdivia ,10/08/2019,22,76,71
poniente ,10/08/2019,22,67,65
pueblo nuevo ,10/08/2019,22,56,56
santa rosa ,10/08/2019,22,109,95
universidad ,10/08/2019,22,33,31
amanecer ,10/08/2019,23,83,80
centro ,10/08/2019,23,17,16
el carmen ,10/08/2019,23,51,50
labranza ,10/08/2019,23,23,23
pedro valdivia ,10/08/2019,23,30,28
poniente ,10/08/2019,23,10,9
santa rosa ,10/08/2019,23,77,66
universidad ,10/08/2019,23,27,25
amanecer ,11/08/2019,0,72,69
centro ,11/08/2019,0,26,24
el carmen ,11/08/2019,0,37,37
labranza ,11/08/2019,0,14,13
pedro valdivia ,11/08/2019,0,35,32
poniente ,11/08/2019,0,8,7
pueblo nuevo ,11/08/2019,0,112,99
santa rosa ,11/08/2019,0,88,75
universidad ,11/08/2019,0,26,24
amanecer ,11/08/2019,1,92,89
centro ,11/08/2019,1,55,50
el carmen ,11/08/2019,1,61,56
labranza ,11/08/2019,1,13,12
pedro valdivia ,11/08/2019,1,53,48
poniente ,11/08/2019,1,8,7
santa rosa ,11/08/2019,1,220,187
universidad ,11/08/2019,1,31,30
amanecer ,11/08/2019,2,40,38
centro ,11/08/2019,2,34,31
el carmen ,11/08/2019,2,35,33
labranza ,11/08/2019,2,9,9
pedro valdivia ,11/08/2019,2,18,16
poniente ,11/08/2019,2,6,5
santa rosa ,11/08/2019,2,186,154
universidad ,11/08/2019,2,17,16
amanecer ,11/08/2019,3,43,42
centro ,11/08/2019,3,31,27
el carmen ,11/08/2019,3,22,22
labranza ,11/08/2019,3,22,22
pedro valdivia ,11/08/2019,3,16,15
poniente ,11/08/2019,3,6,5
pueblo nuevo ,11/08/2019,3,69,69
santa rosa ,11/08/2019,3,83,72
universidad ,11/08/2019,3,23,22
amanecer ,11/08/2019,4,33,31
centro ,11/08/2019,4,33,29
el carmen ,11/08/2019,4,18,17
labranza ,11/08/2019,4,18,17
pedro valdivia ,11/08/2019,4,10,9
poniente ,11/08/2019,4,9,8
pueblo nuevo ,11/08/2019,4,78,66
santa rosa ,11/08/2019,4,87,73
universidad ,11/08/2019,4,10,9
amanecer ,11/08/2019,5,15,14
centro ,11/08/2019,5,6,6
el carmen ,11/08/2019,5,9,9
labranza ,11/08/2019,5,5,5
pedro valdivia ,11/08/2019,5,8,7
poniente ,11/08/2019,5,8,7
santa rosa ,11/08/2019,5,20,17
universidad ,11/08/2019,5,7,6
amanecer ,11/08/2019,6,20,20
centro ,11/08/2019,6,3,2
el carmen ,11/08/2019,6,6,5
labranza ,11/08/2019,6,5,4
pedro valdivia ,11/08/2019,6,7,5
poniente ,11/08/2019,6,11,10
santa rosa ,11/08/2019,6,11,9
universidad ,11/08/2019,6,13,12
amanecer ,11/08/2019,7,38,37
centro ,11/08/2019,7,8,7
el carmen ,11/08/2019,7,11,10
labranza ,11/08/2019,7,12,11
pedro valdivia ,11/08/2019,7,28,25
poniente ,11/08/2019,7,9,8
pueblo nuevo ,11/08/2019,7,41,41
santa rosa ,11/08/2019,7,26,22
universidad ,11/08/2019,7,12,11
amanecer ,11/08/2019,8,64,61
centro ,11/08/2019,8,26,23
el carmen ,11/08/2019,8,11,11
labranza ,11/08/2019,8,7,6
pedro valdivia ,11/08/2019,8,75,69
poniente ,11/08/2019,8,16,15
pueblo nuevo ,11/08/2019,8,16,15
santa rosa ,11/08/2019,8,55,47
universidad ,11/08/2019,8,26,25
amanecer ,11/08/2019,9,101,97
centro ,11/08/2019,9,39,36
el carmen ,11/08/2019,9,44,39
labranza ,11/08/2019,9,12,12
pedro valdivia ,11/08/2019,9,106,98
poniente ,11/08/2019,9,27,25
pueblo nuevo ,11/08/2019,9,51,47
santa rosa ,11/08/2019,9,129,111
universidad ,11/08/2019,9,47,45
amanecer ,11/08/2019,10,75,72
centro ,11/08/2019,10,17,15
el carmen ,11/08/2019,10,42,39
labranza ,11/08/2019,10,9,8
pedro valdivia ,11/08/2019,10,32,30
poniente ,11/08/2019,10,18,16
santa rosa ,11/08/2019,10,134,116
universidad ,11/08/2019,10,30,28
amanecer ,11/08/2019,11,49,47
centro ,11/08/2019,11,4,3
el carmen ,11/08/2019,11,32,29
labranza ,11/08/2019,11,5,5
pedro valdivia ,11/08/2019,11,20,19
poniente ,11/08/2019,11,9,8
pueblo nuevo ,11/08/2019,11,49,49
santa rosa ,11/08/2019,11,84,71
universidad ,11/08/2019,11,14,13
amanecer ,11/08/2019,12,51,49
centro ,11/08/2019,12,6,5
el carmen ,11/08/2019,12,36,35
labranza ,11/08/2019,12,6,5
pedro valdivia ,11/08/2019,12,40,37
poniente ,11/08/2019,12,16,15
pueblo nuevo ,11/08/2019,12,12,11
santa rosa ,11/08/2019,12,74,64
universidad ,11/08/2019,12,17,16
amanecer ,11/08/2019,13,65,63
centro ,11/08/2019,13,5,4
el carmen ,11/08/2019,13,28,27
labranza ,11/08/2019,13,6,5
pedro valdivia ,11/08/2019,13,32,30
poniente ,11/08/2019,13,16,15
pueblo nuevo ,11/08/2019,13,8,7
santa rosa ,11/08/2019,13,94,82
universidad ,11/08/2019,13,19,18
amanecer ,11/08/2019,14,45,45
centro ,11/08/2019,14,4,3
el carmen ,11/08/2019,14,17,17
labranza ,11/08/2019,14,5,5
pedro valdivia ,11/08/2019,14,25,23
poniente ,11/08/2019,14,14,13
pueblo nuevo ,11/08/2019,14,11,10
santa rosa ,11/08/2019,14,44,39
universidad ,11/08/2019,14,13,12
amanecer ,11/08/2019,15,64,62
centro ,11/08/2019,15,5,4
el carmen ,11/08/2019,15,33,32
labranza ,11/08/2019,15,12,11
pedro valdivia ,11/08/2019,15,32,29
poniente ,11/08/2019,15,11,10
pueblo nuevo ,11/08/2019,15,7,7
santa rosa ,11/08/2019,15,73,63
universidad ,11/08/2019,15,16,15
amanecer ,11/08/2019,16,65,62
centro ,11/08/2019,16,4,3
el carmen ,11/08/2019,16,36,34
labranza ,11/08/2019,16,8,7
pedro valdivia ,11/08/2019,16,34,31
poniente ,11/08/2019,16,12,11
pueblo nuevo ,11/08/2019,16,18,16
santa rosa ,11/08/2019,16,76,66
universidad ,11/08/2019,16,15,14
amanecer ,11/08/2019,17,124,118
centro ,11/08/2019,17,13,11
el carmen ,11/08/2019,17,33,32
labranza ,11/08/2019,17,38,37
pedro valdivia ,11/08/2019,17,51,47
poniente ,11/08/2019,17,13,12
pueblo nuevo ,11/08/2019,17,18,15
santa rosa ,11/08/2019,17,71,62
universidad ,11/08/2019,17,16,15
amanecer ,11/08/2019,18,148,142
centro ,11/08/2019,18,26,23
el carmen ,11/08/2019,18,74,72
labranza ,11/08/2019,18,23,23
pedro valdivia ,11/08/2019,18,68,64
poniente ,11/08/2019,18,12,11
pueblo nuevo ,11/08/2019,18,6,6
santa rosa ,11/08/2019,18,114,97
universidad ,11/08/2019,18,27,26
amanecer ,11/08/2019,19,137,131
centro ,11/08/2019,19,18,16
el carmen ,11/08/2019,19,63,60
labranza ,11/08/2019,19,15,15
pedro valdivia ,11/08/2019,19,75,70
poniente ,11/08/2019,19,14,13
pueblo nuevo ,11/08/2019,19,7,6
santa rosa ,11/08/2019,19,97,84
universidad ,11/08/2019,19,28,26
amanecer ,11/08/2019,20,122,117
centro ,11/08/2019,20,31,29
el carmen ,11/08/2019,20,36,36
labranza ,11/08/2019,20,9,9
pedro valdivia ,11/08/2019,20,90,84
poniente ,11/08/2019,20,16,15
pueblo nuevo ,11/08/2019,20,23,19
santa rosa ,11/08/2019,20,96,83
universidad ,11/08/2019,20,28,26
amanecer ,11/08/2019,21,114,110
centro ,11/08/2019,21,21,19
el carmen ,11/08/2019,21,24,24
labranza ,11/08/2019,21,9,9
pedro valdivia ,11/08/2019,21,63,59
poniente ,11/08/2019,21,16,15
pueblo nuevo ,11/08/2019,21,7,7
santa rosa ,11/08/2019,21,88,75
universidad ,11/08/2019,21,25,23
amanecer ,11/08/2019,22,104,101
centro ,11/08/2019,22,24,22
el carmen ,11/08/2019,22,110,109
labranza ,11/08/2019,22,11,11
pedro valdivia ,11/08/2019,22,56,52
poniente ,11/08/2019,22,16,15
pueblo nuevo ,11/08/2019,22,26,23
santa rosa ,11/08/2019,22,63,54
universidad ,11/08/2019,22,28,27
amanecer ,11/08/2019,23,105,97
centro ,11/08/2019,23,18,16
el carmen ,11/08/2019,23,61,59
labranza ,11/08/2019,23,11,11
pedro valdivia ,11/08/2019,23,46,42
poniente ,11/08/2019,23,16,15
santa rosa ,11/08/2019,23,59,51
universidad ,11/08/2019,23,24,22
amanecer ,12/08/2019,0,85,82
centro ,12/08/2019,0,13,11
el carmen ,12/08/2019,0,67,61
labranza ,12/08/2019,0,10,10
pedro valdivia ,12/08/2019,0,41,38
poniente ,12/08/2019,0,18,17
pueblo nuevo ,12/08/2019,0,11,11
santa rosa ,12/08/2019,0,65,53
universidad ,12/08/2019,0,24,23
amanecer ,12/08/2019,1,64,62
centro ,12/08/2019,1,20,19
el carmen ,12/08/2019,1,29,27
labranza ,12/08/2019,1,11,10
pedro valdivia ,12/08/2019,1,36,32
poniente ,12/08/2019,1,12,11
pueblo nuevo ,12/08/2019,1,9,6
santa rosa ,12/08/2019,1,115,98
universidad ,12/08/2019,1,20,19
amanecer ,12/08/2019,2,40,38
centro ,12/08/2019,2,8,6
el carmen ,12/08/2019,2,33,30
labranza ,12/08/2019,2,9,8
pedro valdivia ,12/08/2019,2,20,18
poniente ,12/08/2019,2,17,16
pueblo nuevo ,12/08/2019,2,14,14
santa rosa ,12/08/2019,2,84,71
universidad ,12/08/2019,2,15,14
amanecer ,12/08/2019,3,37,35
centro ,12/08/2019,3,8,7
el carmen ,12/08/2019,3,28,26
labranza ,12/08/2019,3,9,8
pedro valdivia ,12/08/2019,3,15,14
poniente ,12/08/2019,3,16,15
pueblo nuevo ,12/08/2019,3,30,29
santa rosa ,12/08/2019,3,115,96
universidad ,12/08/2019,3,13,12
amanecer ,12/08/2019,4,43,40
centro ,12/08/2019,4,19,16
el carmen ,12/08/2019,4,14,14
labranza ,12/08/2019,4,13,12
pedro valdivia ,12/08/2019,4,15,13
poniente ,12/08/2019,4,14,13
pueblo nuevo ,12/08/2019,4,46,40
santa rosa ,12/08/2019,4,86,75
amanecer ,12/08/2019,5,46,44
centro ,12/08/2019,5,24,22
el carmen ,12/08/2019,5,13,13
labranza ,12/08/2019,5,17,16
pedro valdivia ,12/08/2019,5,25,23
poniente ,12/08/2019,5,14,13
pueblo nuevo ,12/08/2019,5,29,27
santa rosa ,12/08/2019,5,46,40
universidad ,12/08/2019,5,16,15
amanecer ,12/08/2019,6,34,32
centro ,12/08/2019,6,16,15
el carmen ,12/08/2019,6,18,18
labranza ,12/08/2019,6,43,41
pedro valdivia ,12/08/2019,6,30,28
poniente ,12/08/2019,6,20,19
pueblo nuevo ,12/08/2019,6,28,24
santa rosa ,12/08/2019,6,41,36
universidad ,12/08/2019,6,17,16
amanecer ,12/08/2019,7,64,61
centro ,12/08/2019,7,22,20
el carmen ,12/08/2019,7,56,54
labranza ,12/08/2019,7,56,55
pedro valdivia ,12/08/2019,7,84,77
poniente ,12/08/2019,7,25,24
pueblo nuevo ,12/08/2019,7,49,43
santa rosa ,12/08/2019,7,74,63
universidad ,12/08/2019,7,43,42
amanecer ,12/08/2019,8,97,94
centro ,12/08/2019,8,36,33
el carmen ,12/08/2019,8,54,54
labranza ,12/08/2019,8,125,121
pedro valdivia ,12/08/2019,8,58,54
poniente ,12/08/2019,8,27,25
pueblo nuevo ,12/08/2019,8,59,59
santa rosa ,12/08/2019,8,146,124
universidad ,12/08/2019,8,51,49
amanecer ,12/08/2019,9,96,93
centro ,12/08/2019,9,50,46
el carmen ,12/08/2019,9,42,42
labranza ,12/08/2019,9,71,70
pedro valdivia ,12/08/2019,9,87,81
poniente ,12/08/2019,9,29,27
pueblo nuevo ,12/08/2019,9,74,67
santa rosa ,12/08/2019,9,172,145
universidad ,12/08/2019,9,41,39
amanecer ,12/08/2019,10,70,68
centro ,12/08/2019,10,47,44
el carmen ,12/08/2019,10,20,20
labranza ,12/08/2019,10,33,33
pedro valdivia ,12/08/2019,10,35,32
poniente ,12/08/2019,10,19,18
pueblo nuevo ,12/08/2019,10,62,62
santa rosa ,12/08/2019,10,130,115
universidad ,12/08/2019,10,36,34
amanecer ,12/08/2019,11,47,45
centro ,12/08/2019,11,33,31
el carmen ,12/08/2019,11,17,17
labranza ,12/08/2019,11,20,20
pedro valdivia ,12/08/2019,11,30,28
poniente ,12/08/2019,11,13,12
pueblo nuevo ,12/08/2019,11,19,19
santa rosa ,12/08/2019,11,41,37
universidad ,12/08/2019,11,24,23
amanecer ,12/08/2019,12,26,25
centro ,12/08/2019,12,8,7
el carmen ,12/08/2019,12,12,12
labranza ,12/08/2019,12,15,15
pedro valdivia ,12/08/2019,12,17,16
poniente ,12/08/2019,12,11,10
pueblo nuevo ,12/08/2019,12,15,15
santa rosa ,12/08/2019,12,21,19
universidad ,12/08/2019,12,15,13
amanecer ,12/08/2019,13,25,24
centro ,12/08/2019,13,5,5
el carmen ,12/08/2019,13,9,9
labranza ,12/08/2019,13,7,7
pedro valdivia ,12/08/2019,13,28,26
poniente ,12/08/2019,13,12,11
pueblo nuevo ,12/08/2019,13,23,21
santa rosa ,12/08/2019,13,19,17
universidad ,12/08/2019,13,9,8
amanecer ,12/08/2019,14,16,15
centro ,12/08/2019,14,5,5
el carmen ,12/08/2019,14,11,11
labranza ,12/08/2019,14,5,5
pedro valdivia ,12/08/2019,14,18,16
poniente ,12/08/2019,14,8,7
pueblo nuevo ,12/08/2019,14,10,10
santa rosa ,12/08/2019,14,13,11
universidad ,12/08/2019,14,8,7
amanecer ,12/08/2019,15,27,26
centro ,12/08/2019,15,9,9
el carmen ,12/08/2019,15,10,10
labranza ,12/08/2019,15,5,5
pedro valdivia ,12/08/2019,15,38,35
poniente ,12/08/2019,15,8,7
pueblo nuevo ,12/08/2019,15,21,20
santa rosa ,12/08/2019,15,25,22
universidad ,12/08/2019,15,9,8
amanecer ,12/08/2019,16,36,35
centro ,12/08/2019,16,7,6
el carmen ,12/08/2019,16,6,6
labranza ,12/08/2019,16,7,7
pedro valdivia ,12/08/2019,16,61,56
poniente ,12/08/2019,16,9,8
pueblo nuevo ,12/08/2019,16,44,42
santa rosa ,12/08/2019,16,45,39
universidad ,12/08/2019,16,11,10
amanecer ,12/08/2019,17,58,57
centro ,12/08/2019,17,12,11
el carmen ,12/08/2019,17,5,5
labranza ,12/08/2019,17,9,9
pedro valdivia ,12/08/2019,17,50,47
poniente ,12/08/2019,17,9,8
pueblo nuevo ,12/08/2019,17,90,85
santa rosa ,12/08/2019,17,57,51
universidad ,12/08/2019,17,16,15
amanecer ,12/08/2019,18,204,196
centro ,12/08/2019,18,22,21
el carmen ,12/08/2019,18,13,12
labranza ,12/08/2019,18,37,36
pedro valdivia ,12/08/2019,18,132,124
poniente ,12/08/2019,18,46,44
pueblo nuevo ,12/08/2019,18,58,56
santa rosa ,12/08/2019,18,328,274
universidad ,12/08/2019,18,38,36
amanecer ,12/08/2019,19,276,260
centro ,12/08/2019,19,45,42
el carmen ,12/08/2019,19,59,57
labranza ,12/08/2019,19,46,46
pedro valdivia ,12/08/2019,19,372,347
poniente ,12/08/2019,19,41,39
pueblo nuevo ,12/08/2019,19,93,89
santa rosa ,12/08/2019,19,711,577
universidad ,12/08/2019,19,123,121
amanecer ,12/08/2019,20,471,422
centro ,12/08/2019,20,145,133
el carmen ,12/08/2019,20,376,375
labranza ,12/08/2019,20,71,71
pedro valdivia ,12/08/2019,20,274,256
poniente ,12/08/2019,20,47,45
pueblo nuevo ,12/08/2019,20,74,69
santa rosa ,12/08/2019,20,478,390
universidad ,12/08/2019,20,220,216
amanecer ,12/08/2019,21,898,836
centro ,12/08/2019,21,100,92
el carmen ,12/08/2019,21,885,882
labranza ,12/08/2019,21,168,164
pedro valdivia ,12/08/2019,21,170,160
poniente ,12/08/2019,21,26,25
pueblo nuevo ,12/08/2019,21,192,179
santa rosa ,12/08/2019,21,319,260
universidad ,12/08/2019,21,606,597
amanecer ,12/08/2019,22,907,806
centro ,12/08/2019,22,101,93
el carmen ,12/08/2019,22,971,960
labranza ,12/08/2019,22,179,173
pedro valdivia ,12/08/2019,22,167,157
poniente ,12/08/2019,22,19,17
pueblo nuevo ,12/08/2019,22,146,138
santa rosa ,12/08/2019,22,235,194
universidad ,12/08/2019,22,508,501
amanecer ,12/08/2019,23,880,790
centro ,12/08/2019,23,89,81
el carmen ,12/08/2019,23,602,587
labranza ,12/08/2019,23,208,198
pedro valdivia ,12/08/2019,23,151,141
poniente ,12/08/2019,23,81,79
pueblo nuevo ,12/08/2019,23,92,87
santa rosa ,12/08/2019,23,282,229
universidad ,12/08/2019,23,338,333
amanecer ,13/08/2019,0,935,857
centro ,13/08/2019,0,92,84
el carmen ,13/08/2019,0,747,716
labranza ,13/08/2019,0,392,382
pedro valdivia ,13/08/2019,0,125,116
poniente ,13/08/2019,0,61,59
pueblo nuevo ,13/08/2019,0,124,116
santa rosa ,13/08/2019,0,255,207
universidad ,13/08/2019,0,270,265
amanecer ,13/08/2019,1,1000,987
centro ,13/08/2019,1,137,124
el carmen ,13/08/2019,1,630,578
labranza ,13/08/2019,1,481,456
pedro valdivia ,13/08/2019,1,227,206
poniente ,13/08/2019,1,69,67
pueblo nuevo ,13/08/2019,1,137,127
santa rosa ,13/08/2019,1,586,451
universidad ,13/08/2019,1,260,256
amanecer ,13/08/2019,2,1000,997
centro ,13/08/2019,2,84,77
el carmen ,13/08/2019,2,602,543
labranza ,13/08/2019,2,322,302
pedro valdivia ,13/08/2019,2,189,169
poniente ,13/08/2019,2,25,24
pueblo nuevo ,13/08/2019,2,157,144
santa rosa ,13/08/2019,2,590,453
universidad ,13/08/2019,2,258,253
amanecer ,13/08/2019,3,972,918
centro ,13/08/2019,3,68,62
el carmen ,13/08/2019,3,285,262
labranza ,13/08/2019,3,136,128
pedro valdivia ,13/08/2019,3,86,77
poniente ,13/08/2019,3,35,33
pueblo nuevo ,13/08/2019,3,336,301
santa rosa ,13/08/2019,3,475,377
universidad ,13/08/2019,3,230,226
amanecer ,13/08/2019,4,726,624
centro ,13/08/2019,4,38,34
el carmen ,13/08/2019,4,215,191
labranza ,13/08/2019,4,104,100
pedro valdivia ,13/08/2019,4,51,46
poniente ,13/08/2019,4,36,34
pueblo nuevo ,13/08/2019,4,412,366
santa rosa ,13/08/2019,4,414,328
universidad ,13/08/2019,4,97,95
amanecer ,13/08/2019,5,351,318
centro ,13/08/2019,5,40,36
el carmen ,13/08/2019,5,161,140
labranza ,13/08/2019,5,158,152
pedro valdivia ,13/08/2019,5,30,28
poniente ,13/08/2019,5,56,54
pueblo nuevo ,13/08/2019,5,190,176
santa rosa ,13/08/2019,5,373,288
universidad ,13/08/2019,5,45,43
amanecer ,13/08/2019,6,369,335
centro ,13/08/2019,6,96,87
el carmen ,13/08/2019,6,278,256
labranza ,13/08/2019,6,186,176
pedro valdivia ,13/08/2019,6,92,81
poniente ,13/08/2019,6,43,41
pueblo nuevo ,13/08/2019,6,111,103
santa rosa ,13/08/2019,6,129,107
universidad ,13/08/2019,6,53,51
amanecer ,13/08/2019,7,186,173
centro ,13/08/2019,7,65,59
el carmen ,13/08/2019,7,275,203
labranza ,13/08/2019,7,375,361
pedro valdivia ,13/08/2019,7,134,123
poniente ,13/08/2019,7,76,74
pueblo nuevo ,13/08/2019,7,112,104
santa rosa ,13/08/2019,7,122,100
universidad ,13/08/2019,7,69,67
amanecer ,13/08/2019,8,169,159
centro ,13/08/2019,8,74,69
el carmen ,13/08/2019,8,254,241
labranza ,13/08/2019,8,411,382
pedro valdivia ,13/08/2019,8,242,222
poniente ,13/08/2019,8,79,77
pueblo nuevo ,13/08/2019,8,178,166
santa rosa ,13/08/2019,8,165,132
universidad ,13/08/2019,8,104,102
amanecer ,13/08/2019,9,339,312
centro ,13/08/2019,9,79,73
el carmen ,13/08/2019,9,42,41
labranza ,13/08/2019,9,169,167
pedro valdivia ,13/08/2019,9,140,131
poniente ,13/08/2019,9,46,45
pueblo nuevo ,13/08/2019,9,253,235
santa rosa ,13/08/2019,9,336,271
universidad ,13/08/2019,9,186,183
amanecer ,13/08/2019,10,104,96
centro ,13/08/2019,10,42,38
el carmen ,13/08/2019,10,41,38
labranza ,13/08/2019,10,16,16
pedro valdivia ,13/08/2019,10,59,55
poniente ,13/08/2019,10,11,10
pueblo nuevo ,13/08/2019,10,286,264
santa rosa ,13/08/2019,10,320,259
universidad ,13/08/2019,10,37,35
amanecer ,13/08/2019,11,49,47
centro ,13/08/2019,11,46,43
el carmen ,13/08/2019,11,12,12
labranza ,13/08/2019,11,9,9
pedro valdivia ,13/08/2019,11,36,33
poniente ,13/08/2019,11,10,9
pueblo nuevo ,13/08/2019,11,96,90
santa rosa ,13/08/2019,11,62,54
universidad ,13/08/2019,11,13,12
amanecer ,13/08/2019,12,44,41
centro ,13/08/2019,12,28,26
el carmen ,13/08/2019,12,10,10
labranza ,13/08/2019,12,12,12
pedro valdivia ,13/08/2019,12,22,21
poniente ,13/08/2019,12,18,16
pueblo nuevo ,13/08/2019,12,44,42
santa rosa ,13/08/2019,12,50,44
universidad ,13/08/2019,12,11,10
amanecer ,13/08/2019,13,42,41
centro ,13/08/2019,13,26,24
el carmen ,13/08/2019,13,9,9
labranza ,13/08/2019,13,7,7
pedro valdivia ,13/08/2019,13,20,19
poniente ,13/08/2019,13,7,6
pueblo nuevo ,13/08/2019,13,45,43
santa rosa ,13/08/2019,13,46,40
universidad ,13/08/2019,13,14,13
amanecer ,13/08/2019,14,38,37
centro ,13/08/2019,14,25,24
el carmen ,13/08/2019,14,6,6
labranza ,13/08/2019,14,8,8
pedro valdivia ,13/08/2019,14,20,19
poniente ,13/08/2019,14,19,18
pueblo nuevo ,13/08/2019,14,37,35
santa rosa ,13/08/2019,14,43,38
universidad ,13/08/2019,14,13,12
amanecer ,13/08/2019,15,25,24
centro ,13/08/2019,15,21,20
el carmen ,13/08/2019,15,8,8
labranza ,13/08/2019,15,5,5
pedro valdivia ,13/08/2019,15,28,27
poniente ,13/08/2019,15,9,8
pueblo nuevo ,13/08/2019,15,28,27
santa rosa ,13/08/2019,15,45,41
universidad ,13/08/2019,15,8,7
amanecer ,13/08/2019,16,41,40
centro ,13/08/2019,16,10,8
el carmen ,13/08/2019,16,4,4
labranza ,13/08/2019,16,7,7
pedro valdivia ,13/08/2019,16,82,76
poniente ,13/08/2019,16,8,7
pueblo nuevo ,13/08/2019,16,44,42
santa rosa ,13/08/2019,16,43,39
universidad ,13/08/2019,16,9,8
amanecer ,13/08/2019,17,44,44
centro ,13/08/2019,17,18,16
el carmen ,13/08/2019,17,6,6
labranza ,13/08/2019,17,12,11
pedro valdivia ,13/08/2019,17,52,49
poniente ,13/08/2019,17,10,9
pueblo nuevo ,13/08/2019,17,75,72
santa rosa ,13/08/2019,17,46,40
universidad ,13/08/2019,17,16,15
amanecer ,13/08/2019,18,135,130
centro ,13/08/2019,18,39,37
el carmen ,13/08/2019,18,159,152
labranza ,13/08/2019,18,24,24
pedro valdivia ,13/08/2019,18,167,155
poniente ,13/08/2019,18,17,15
pueblo nuevo ,13/08/2019,18,103,99
santa rosa ,13/08/2019,18,118,99
universidad ,13/08/2019,18,33,31
amanecer ,13/08/2019,19,342,321
centro ,13/08/2019,19,119,111
el carmen ,13/08/2019,19,862,822
labranza ,13/08/2019,19,35,34
pedro valdivia ,13/08/2019,19,299,280
poniente ,13/08/2019,19,39,38
pueblo nuevo ,13/08/2019,19,71,68
santa rosa ,13/08/2019,19,179,151
universidad ,13/08/2019,19,77,75
amanecer ,13/08/2019,20,552,513
centro ,13/08/2019,20,88,82
el carmen ,13/08/2019,20,880,867
labranza ,13/08/2019,20,30,30
pedro valdivia ,13/08/2019,20,125,118
poniente ,13/08/2019,20,30,29
pueblo nuevo ,13/08/2019,20,95,90
santa rosa ,13/08/2019,20,367,302
universidad ,13/08/2019,20,233,229
amanecer ,13/08/2019,21,791,714
centro ,13/08/2019,21,93,86
el carmen ,13/08/2019,21,793,773
labranza ,13/08/2019,21,76,74
pedro valdivia ,13/08/2019,21,164,152
poniente ,13/08/2019,21,66,64
pueblo nuevo ,13/08/2019,21,272,249
santa rosa ,13/08/2019,21,818,686
universidad ,13/08/2019,21,224,220
amanecer ,13/08/2019,22,792,727
centro ,13/08/2019,22,79,73
el carmen ,13/08/2019,22,808,778
labranza ,13/08/2019,22,184,182
pedro valdivia ,13/08/2019,22,135,127
poniente ,13/08/2019,22,79,77
pueblo nuevo ,13/08/2019,22,211,196
santa rosa ,13/08/2019,22,847,731
universidad ,13/08/2019,22,254,250
amanecer ,13/08/2019,23,609,555
centro ,13/08/2019,23,256,231
el carmen ,13/08/2019,23,738,698
labranza ,13/08/2019,23,395,385
pedro valdivia ,13/08/2019,23,186,171
poniente ,13/08/2019,23,134,131
pueblo nuevo ,13/08/2019,23,480,433
santa rosa ,13/08/2019,23,795,676
universidad ,13/08/2019,23,156,153
amanecer ,14/08/2019,0,555,500
centro ,14/08/2019,0,401,360
el carmen ,14/08/2019,0,661,630
labranza ,14/08/2019,0,295,291
pedro valdivia ,14/08/2019,0,245,225
poniente ,14/08/2019,0,179,176
pueblo nuevo ,14/08/2019,0,509,457
santa rosa ,14/08/2019,0,651,507
universidad ,14/08/2019,0,196,192
amanecer ,14/08/2019,1,468,425
centro ,14/08/2019,1,250,226
el carmen ,14/08/2019,1,776,713
labranza ,14/08/2019,1,325,310
pedro valdivia ,14/08/2019,1,142,132
poniente ,14/08/2019,1,167,163
pueblo nuevo ,14/08/2019,1,296,268
santa rosa ,14/08/2019,1,593,458
universidad ,14/08/2019,1,171,168
amanecer ,14/08/2019,2,538,486
